,seed_url,timestamp,collection,title,contentLength
167,https://www.revista-programar.info/,20181015170047,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13489
168,https://www.revista-programar.info/,20181015012251,AWP28,Revista PROGRAMAR | A revista portuguesa de programação,13645
169,http://www.revista-programar.info/,20181015012243,AWP28,http://www.revista-programar.info/,513
170,https://revista-programar.info/,20181014181206,AWP28,https://revista-programar.info/,657
171,http://revista-programar.info/,20181014181157,AWP28,http://revista-programar.info/,512
172,https://www.revista-programar.info/,20181014170016,FAWP35,Revista PROGRAMAR | A revista portuguesa de programação,13489
173,https://revista-programar.info/,20181009182813,FAWP35,https://revista-programar.info/,494
174,http://revista-programar.info/,20181009182806,FAWP35,http://revista-programar.info/,351
175,https://www.revista-programar.info/,20180929170017,FAWP34,Revista PROGRAMAR | A revista portuguesa de programação,14031
176,https://www.revista-programar.info/,20180928170017,FAWP34,Revista PROGRAMAR | A revista portuguesa de programação,14133
177,https://www.revista-programar.info/,20180803170016,FAWP34,Revista PROGRAMAR | A revista portuguesa de programação,13400
178,http://www.revista-programar.info/,20180723170219,FAWP34,http://www.revista-programar.info/,354
179,http://www.revista-programar.info/,20180722170213,FAWP34,http://www.revista-programar.info/,355
180,http://www.revista-programar.info/,20180721170219,FAWP34,http://www.revista-programar.info/,355
181,http://www.revista-programar.info/,20180720170215,FAWP34,http://www.revista-programar.info/,355
182,http://www.revista-programar.info/,20180719170216,FAWP34,http://www.revista-programar.info/,356
183,http://www.revista-programar.info/,20180718170218,FAWP34,http://www.revista-programar.info/,355
184,http://www.revista-programar.info/,20180717170218,FAWP34,http://www.revista-programar.info/,354
185,http://www.revista-programar.info/,20180716170216,FAWP34,http://www.revista-programar.info/,353
186,http://www.revista-programar.info/,20180715170215,FAWP34,http://www.revista-programar.info/,355
187,http://www.revista-programar.info/,20180714170217,FAWP34,http://www.revista-programar.info/,355
188,https://www.revista-programar.info/,20180713171041,FAWP34,Revista PROGRAMAR | A revista portuguesa de programação,13399
189,http://www.revista-programar.info/,20180713171037,FAWP34,http://www.revista-programar.info/,356
190,http://www.revista-programar.info/,20180713170217,FAWP34,http://www.revista-programar.info/,356
191,http://www.revista-programar.info/,20180712170215,FAWP34,http://www.revista-programar.info/,355
192,https://www.revista-programar.info/,20180712091514,AWP27,Revista PROGRAMAR | A revista portuguesa de programação,13560
193,http://www.revista-programar.info/,20180712091503,AWP27,http://www.revista-programar.info/,514
194,https://revista-programar.info/,20180711223547,AWP27,https://revista-programar.info/,656
195,http://revista-programar.info/,20180711223539,AWP27,http://revista-programar.info/,511
196,http://www.revista-programar.info/,20180711170217,FAWP34,http://www.revista-programar.info/,355
197,http://www.revista-programar.info/,20180710170213,FAWP34,http://www.revista-programar.info/,355
198,http://www.revista-programar.info/,20180709170212,FAWP34,http://www.revista-programar.info/,354
199,http://www.revista-programar.info/,20180708170210,FAWP34,http://www.revista-programar.info/,355
200,http://www.revista-programar.info/,20180707170216,FAWP34,http://www.revista-programar.info/,356
201,http://www.revista-programar.info/,20180706170245,FAWP34,http://www.revista-programar.info/,356
202,http://www.revista-programar.info/,20180705170253,FAWP34,http://www.revista-programar.info/,355
203,http://www.revista-programar.info/,20180704170239,FAWP34,http://www.revista-programar.info/,356
204,http://www.revista-programar.info/,20180703170214,FAWP34,http://www.revista-programar.info/,355
205,http://www.revista-programar.info/,20180702170217,FAWP34,http://www.revista-programar.info/,353
206,http://www.revista-programar.info/,20180701170215,FAWP34,http://www.revista-programar.info/,355
207,http://www.revista-programar.info/,20180630170221,FAWP33,http://www.revista-programar.info/,353
208,http://www.revista-programar.info/,20180629170215,FAWP33,http://www.revista-programar.info/,355
209,http://www.revista-programar.info/,20180628170217,FAWP33,http://www.revista-programar.info/,355
210,http://www.revista-programar.info/,20180627170219,FAWP33,http://www.revista-programar.info/,355
211,http://www.revista-programar.info/,20180626170219,FAWP33,http://www.revista-programar.info/,355
212,http://www.revista-programar.info/,20180625170220,FAWP33,http://www.revista-programar.info/,354
213,http://www.revista-programar.info/,20180624170218,FAWP33,http://www.revista-programar.info/,355
214,http://www.revista-programar.info/,20180623170215,FAWP33,http://www.revista-programar.info/,355
215,http://www.revista-programar.info/,20180622170211,FAWP33,http://www.revista-programar.info/,354
216,http://www.revista-programar.info/,20180621170216,FAWP33,http://www.revista-programar.info/,354
217,http://www.revista-programar.info/,20180620170225,FAWP33,http://www.revista-programar.info/,355
218,http://www.revista-programar.info/,20180619170221,FAWP33,http://www.revista-programar.info/,355
219,http://www.revista-programar.info/,20180618170216,FAWP33,http://www.revista-programar.info/,354
220,http://www.revista-programar.info/,20180617170216,FAWP33,http://www.revista-programar.info/,355
221,http://www.revista-programar.info/,20180616170215,FAWP33,http://www.revista-programar.info/,355
222,http://www.revista-programar.info/,20180615170212,FAWP33,http://www.revista-programar.info/,355
223,http://www.revista-programar.info/,20180614170217,FAWP33,http://www.revista-programar.info/,356
224,http://www.revista-programar.info/,20180613170211,FAWP33,http://www.revista-programar.info/,355
225,http://www.revista-programar.info/,20180612170210,FAWP33,http://www.revista-programar.info/,354
226,http://www.revista-programar.info/,20180611170216,FAWP33,http://www.revista-programar.info/,353
227,http://www.revista-programar.info/,20180610170213,FAWP33,http://www.revista-programar.info/,355
228,http://www.revista-programar.info/,20180609170218,FAWP33,http://www.revista-programar.info/,356
229,http://www.revista-programar.info/,20180608170209,FAWP33,http://www.revista-programar.info/,356
230,http://www.revista-programar.info/,20180607170221,FAWP33,http://www.revista-programar.info/,356
231,http://www.revista-programar.info/,20180606170221,FAWP33,http://www.revista-programar.info/,355
232,http://www.revista-programar.info/,20180605170213,FAWP33,http://www.revista-programar.info/,355
233,http://www.revista-programar.info/,20180604170222,FAWP33,http://www.revista-programar.info/,354
234,http://www.revista-programar.info/,20180603170223,FAWP33,http://www.revista-programar.info/,356
235,http://www.revista-programar.info/,20180602170221,FAWP33,http://www.revista-programar.info/,355
236,http://www.revista-programar.info/,20180601170220,FAWP33,http://www.revista-programar.info/,355
237,http://www.revista-programar.info/,20180531170218,FAWP33,http://www.revista-programar.info/,354
238,http://www.revista-programar.info/,20180530170216,FAWP33,http://www.revista-programar.info/,353
239,http://www.revista-programar.info/,20180529170217,FAWP33,http://www.revista-programar.info/,355
240,http://www.revista-programar.info/,20180528170214,FAWP33,http://www.revista-programar.info/,353
241,http://www.revista-programar.info/,20180527170212,FAWP33,http://www.revista-programar.info/,354
242,http://www.revista-programar.info/,20180526170216,FAWP33,http://www.revista-programar.info/,355
243,http://www.revista-programar.info/,20180525170215,FAWP33,http://www.revista-programar.info/,355
244,http://www.revista-programar.info/,20180524170217,FAWP33,http://www.revista-programar.info/,355
245,http://www.revista-programar.info/,20180523170216,FAWP33,http://www.revista-programar.info/,355
246,http://www.revista-programar.info/,20180522170217,FAWP33,http://www.revista-programar.info/,355
247,http://www.revista-programar.info/,20180521170211,FAWP33,http://www.revista-programar.info/,353
248,http://www.revista-programar.info/,20180520170216,FAWP33,http://www.revista-programar.info/,355
249,http://www.revista-programar.info/,20180519170214,FAWP33,http://www.revista-programar.info/,355
250,http://www.revista-programar.info/,20180518170223,FAWP33,http://www.revista-programar.info/,384
251,http://www.revista-programar.info/,20180517170212,FAWP33,http://www.revista-programar.info/,382
252,http://www.revista-programar.info/,20180516170213,FAWP33,http://www.revista-programar.info/,384
253,http://www.revista-programar.info/,20180515170219,FAWP33,http://www.revista-programar.info/,384
254,http://www.revista-programar.info/,20180514170226,FAWP33,http://www.revista-programar.info/,381
255,http://www.revista-programar.info/,20180513170218,FAWP33,http://www.revista-programar.info/,385
256,http://www.revista-programar.info/,20180512170216,FAWP33,http://www.revista-programar.info/,383
257,http://www.revista-programar.info/,20180511170218,FAWP33,http://www.revista-programar.info/,383
258,http://www.revista-programar.info/,20180510170218,FAWP33,http://www.revista-programar.info/,384
259,http://www.revista-programar.info/,20180509170216,FAWP33,http://www.revista-programar.info/,386
260,http://www.revista-programar.info/,20180508170217,FAWP33,http://www.revista-programar.info/,384
261,http://www.revista-programar.info/,20180507170216,FAWP33,http://www.revista-programar.info/,381
262,http://www.revista-programar.info/,20180506170220,FAWP33,http://www.revista-programar.info/,384
263,http://www.revista-programar.info/,20180505170217,FAWP33,http://www.revista-programar.info/,384
264,http://www.revista-programar.info/,20180504170219,FAWP33,http://www.revista-programar.info/,384
265,http://www.revista-programar.info/,20180503170217,FAWP33,http://www.revista-programar.info/,384
266,http://www.revista-programar.info/,20180502170219,FAWP33,http://www.revista-programar.info/,384
267,http://www.revista-programar.info/,20180501170216,FAWP33,http://www.revista-programar.info/,382
268,http://www.revista-programar.info/,20180430170223,FAWP33,http://www.revista-programar.info/,379
269,http://www.revista-programar.info/,20180429170218,FAWP33,http://www.revista-programar.info/,383
270,http://www.revista-programar.info/,20180428170216,FAWP33,http://www.revista-programar.info/,381
271,http://www.revista-programar.info/,20180427170218,FAWP33,http://www.revista-programar.info/,384
272,http://www.revista-programar.info/,20180426170216,FAWP33,http://www.revista-programar.info/,381
273,http://www.revista-programar.info/,20180425170216,FAWP33,http://www.revista-programar.info/,381
274,http://www.revista-programar.info/,20180424170220,FAWP33,http://www.revista-programar.info/,380
275,http://www.revista-programar.info/,20180423170217,FAWP33,http://www.revista-programar.info/,381
276,http://www.revista-programar.info/,20180422170217,FAWP33,http://www.revista-programar.info/,383
277,http://www.revista-programar.info/,20180421170226,FAWP33,http://www.revista-programar.info/,381
278,http://www.revista-programar.info/,20180420170216,FAWP33,http://www.revista-programar.info/,382
279,http://www.revista-programar.info/,20180419170215,FAWP33,http://www.revista-programar.info/,381
280,http://www.revista-programar.info/,20180418170221,FAWP33,http://www.revista-programar.info/,381
281,http://www.revista-programar.info/,20180417170217,FAWP33,http://www.revista-programar.info/,381
282,http://www.revista-programar.info/,20180416170219,FAWP33,http://www.revista-programar.info/,379
283,http://www.revista-programar.info/,20180415170215,FAWP33,http://www.revista-programar.info/,383
284,http://www.revista-programar.info/,20180414170220,FAWP33,http://www.revista-programar.info/,381
